question_id,parent_question_id,question_text,question_type,domain,question_form,variation_type,difficulty,source
q_e9caf847be12,q_fa554c79f196,독점시장과 완전경쟁시장은 시장 구조와 가격 결정 방식에서 어떤 차이가 있을까요?,VARIANT,ECONOMY,COMPARISON_CHOICE,HONORIFIC,MEDIUM,manual
q_95acbafa2582,q_fa554c79f196,시장경제 체제의 관점에서 독점시장과 완전경쟁시장은 어떤 차이가 있는가?,FRAMING,ECONOMY,COMPARISON_CHOICE,FRAMING,MEDIUM,manual
q_6c0cbe595e12,,고정환율제와 변동환율제는 환율 결정 방식에서 어떤 차이가 있는가?,ORIGINAL,ECONOMY,COMPARISON_CHOICE,,MEDIUM,manual
q_828d86b4094f,q_6c0cbe595e12,고정환율제와 변동환율제는 환율 결정 구조에서 어떤 차이가 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,SYNONYM,MEDIUM,manual
q_7d07d8b38235,q_6c0cbe595e12,환율 결정 방식에서 고정환율제와 변동환율제는 어떻게 다른가?,VARIANT,ECONOMY,COMPARISON_CHOICE,WORD_ORDER,MEDIUM,manual
q_b5a52f892acf,q_6c0cbe595e12,고정환율제와 변동환율제는 환율 결정 방식에서 어떤 차이가 있습니까?,VARIANT,ECONOMY,COMPARISON_CHOICE,STYLE,MEDIUM,manual
q_354fa1c98244,q_6c0cbe595e12,고정환율제와 변동환율제는 환율 결정 방식에서 차이가 없다고 볼 수 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,POLARITY,MEDIUM,manual
q_0b26da322956,q_6c0cbe595e12,환율 결정 방식이라는 기준에서는 고정환율제와 변동환율제가 어떻게 구분되는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,VOICE,MEDIUM,manual
q_3863742ad644,q_6c0cbe595e12,고정환율제와 변동환율제가 환율 결정 방식에서 차이가 없다고 보기는 어려운가?,VARIANT,ECONOMY,COMPARISON_CHOICE,DOUBLE_NEGATION,MEDIUM,manual
q_b92981ed35e2,q_6c0cbe595e12,고정환율제와 변동환율제는 환율 결정 방식에서 어떤 차이가 있을까요?,VARIANT,ECONOMY,COMPARISON_CHOICE,HONORIFIC,MEDIUM,manual
q_faa3822bb9de,q_6c0cbe595e12,외환 제도의 관점에서 고정환율제와 변동환율제는 어떤 차이가 있는가?,FRAMING,ECONOMY,COMPARISON_CHOICE,FRAMING,MEDIUM,manual
q_a1462e4aae75,,재화와 서비스는 경제적 가치가 제공되는 방식에서 어떤 차이가 있는가?,ORIGINAL,ECONOMY,COMPARISON_CHOICE,,MEDIUM,manual
q_87f9ae9c559d,q_a1462e4aae75,재화와 서비스는 경제적 가치가 전달되는 방식에서 어떤 차이가 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,SYNONYM,MEDIUM,manual
q_aa15d8bfab59,q_a1462e4aae75,경제적 가치가 제공되는 방식에서 재화와 서비스는 어떻게 다른가?,VARIANT,ECONOMY,COMPARISON_CHOICE,WORD_ORDER,MEDIUM,manual
q_2650afc26c8c,q_a1462e4aae75,재화와 서비스는 경제적 가치가 제공되는 방식에서 어떤 차이가 있습니까?,VARIANT,ECONOMY,COMPARISON_CHOICE,STYLE,MEDIUM,manual
q_6ebb106fd58f,q_a1462e4aae75,재화와 서비스는 경제적 가치가 제공되는 방식에서 차이가 없다고 볼 수 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,POLARITY,MEDIUM,manual
q_c4e89f43dc19,q_a1462e4aae75,경제적 가치가 제공되는 방식이라는 기준에서는 재화와 서비스가 어떻게 구분되는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,VOICE,MEDIUM,manual
q_6c3ba1f3f331,q_a1462e4aae75,재화와 서비스가 경제적 가치가 제공되는 방식에서 차이가 없다고 보기는 어려운가?,VARIANT,ECONOMY,COMPARISON_CHOICE,DOUBLE_NEGATION,MEDIUM,manual
q_ba173b47d906,q_a1462e4aae75,재화와 서비스는 경제적 가치가 제공되는 방식에서 어떤 차이가 있을까요?,VARIANT,ECONOMY,COMPARISON_CHOICE,HONORIFIC,MEDIUM,manual
q_d12c27f00374,q_a1462e4aae75,경제활동의 관점에서 재화와 서비스는 어떤 차이가 있는가?,FRAMING,ECONOMY,COMPARISON_CHOICE,FRAMING,MEDIUM,manual
q_a5fa778e70b0,,소비재와 자본재는 경제 활동에서 수행하는 역할에 어떤 차이가 있는가?,ORIGINAL,ECONOMY,COMPARISON_CHOICE,,MEDIUM,manual
q_b98cbebb8d35,q_a5fa778e70b0,소비재와 자본재는 경제 활동에서 담당하는 역할에 어떤 차이가 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,SYNONYM,MEDIUM,manual
q_9d71c71daa91,q_a5fa778e70b0,경제 활동에서 수행하는 역할에 소비재와 자본재는 어떻게 다른가?,VARIANT,ECONOMY,COMPARISON_CHOICE,WORD_ORDER,MEDIUM,manual
q_e60792762c37,q_a5fa778e70b0,소비재와 자본재는 경제 활동에서 수행하는 역할에 어떤 차이가 있습니까?,VARIANT,ECONOMY,COMPARISON_CHOICE,STYLE,MEDIUM,manual
q_79c49941d093,q_a5fa778e70b0,소비재와 자본재는 경제 활동에서 수행하는 역할에 차이가 없다고 볼 수 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,POLARITY,MEDIUM,manual
q_d514ccfadd3d,q_a5fa778e70b0,경제 활동에서 수행하는 역할이라는 기준에서는 소비재와 자본재가 어떻게 구분되는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,VOICE,MEDIUM,manual
q_5fbf2de3b218,q_a5fa778e70b0,소비재와 자본재가 경제 활동에서 수행하는 역할에 차이가 없다고 보기는 어려운가?,VARIANT,ECONOMY,COMPARISON_CHOICE,DOUBLE_NEGATION,MEDIUM,manual
q_4948c0c9ec8b,q_a5fa778e70b0,소비재와 자본재는 경제 활동에서 수행하는 역할에 어떤 차이가 있을까요?,VARIANT,ECONOMY,COMPARISON_CHOICE,HONORIFIC,MEDIUM,manual
q_db32e161cc8a,q_a5fa778e70b0,생산 활동의 관점에서 소비재와 자본재는 어떤 차이가 있는가?,FRAMING,ECONOMY,COMPARISON_CHOICE,FRAMING,MEDIUM,manual
q_4c221c58a99a,,경기 호황과 경기 침체는 생산·고용·소비의 변화에서 어떤 차이가 있는가?,ORIGINAL,ECONOMY,COMPARISON_CHOICE,,MEDIUM,manual
q_79885a7900d5,q_4c221c58a99a,경기 호황과 경기 침체는 생산·고용·소비의 변동에서 어떤 차이가 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,SYNONYM,MEDIUM,manual
q_132bf828ffff,q_4c221c58a99a,생산·고용·소비의 변화에서 경기 호황과 경기 침체는 어떻게 다른가?,VARIANT,ECONOMY,COMPARISON_CHOICE,WORD_ORDER,MEDIUM,manual
q_2f07b8ce88cd,q_4c221c58a99a,경기 호황과 경기 침체는 생산·고용·소비의 변화에서 어떤 차이가 있습니까?,VARIANT,ECONOMY,COMPARISON_CHOICE,STYLE,MEDIUM,manual
q_ad47a3433b17,q_4c221c58a99a,경기 호황과 경기 침체는 생산·고용·소비의 변화에서 차이가 없다고 볼 수 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,POLARITY,MEDIUM,manual
q_ea3e86981c7e,q_4c221c58a99a,생산·고용·소비의 변화라는 기준에서는 경기 호황과 경기 침체가 어떻게 구분되는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,VOICE,MEDIUM,manual
q_2560ed3c6bae,q_4c221c58a99a,경기 호황과 경기 침체가 생산·고용·소비의 변화에서 차이가 없다고 보기는 어려운가?,VARIANT,ECONOMY,COMPARISON_CHOICE,DOUBLE_NEGATION,MEDIUM,manual
q_8ff336ae2dfe,q_4c221c58a99a,경기 호황과 경기 침체는 생산·고용·소비의 변화에서 어떤 차이가 있을까요?,VARIANT,ECONOMY,COMPARISON_CHOICE,HONORIFIC,MEDIUM,manual
q_66081d42647e,q_4c221c58a99a,경기 순환의 관점에서 경기 호황과 경기 침체는 어떤 차이가 있는가?,FRAMING,ECONOMY,COMPARISON_CHOICE,FRAMING,MEDIUM,manual
q_f50ccb8c84f4,,기업의 직접금융과 간접금융은 자금 조달 방식에서 어떤 차이가 있는가?,ORIGINAL,ECONOMY,COMPARISON_CHOICE,,MEDIUM,manual
q_aae873c51b82,q_f50ccb8c84f4,기업의 직접금융과 간접금융은 자금 확보 방식에서 어떤 차이가 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,SYNONYM,MEDIUM,manual
q_c0477d79a99b,q_f50ccb8c84f4,자금 조달 방식에서 기업의 직접금융과 간접금융은 어떻게 다른가?,VARIANT,ECONOMY,COMPARISON_CHOICE,WORD_ORDER,MEDIUM,manual
q_9104b400df3a,q_f50ccb8c84f4,기업의 직접금융과 간접금융은 자금 조달 방식에서 어떤 차이가 있습니까?,VARIANT,ECONOMY,COMPARISON_CHOICE,STYLE,MEDIUM,manual
q_b330f998de75,q_f50ccb8c84f4,기업의 직접금융과 간접금융은 자금 조달 방식에서 차이가 없다고 볼 수 있는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,POLARITY,MEDIUM,manual
q_c464b2fa3d21,q_f50ccb8c84f4,자금 조달 방식이라는 기준에서는 기업의 직접금융과 간접금융이 어떻게 구분되는가?,VARIANT,ECONOMY,COMPARISON_CHOICE,VOICE,MEDIUM,manual
q_f06bad067be0,q_f50ccb8c84f4,기업의 직접금융과 간접금융이 자금 조달 방식에서 차이가 없다고 보기는 어려운가?,VARIANT,ECONOMY,COMPARISON_CHOICE,DOUBLE_NEGATION,MEDIUM,manual
q_a7f981cb37b4,q_f50ccb8c84f4,기업의 직접금융과 간접금융은 자금 조달 방식에서 어떤 차이가 있을까요?,VARIANT,ECONOMY,COMPARISON_CHOICE,HONORIFIC,MEDIUM,manual
q_eb2fd1a3fc9f,q_f50ccb8c84f4,금융시장의 관점에서 기업의 직접금융과 간접금융은 어떤 차이가 있는가?,FRAMING,ECONOMY,COMPARISON_CHOICE,FRAMING,MEDIUM,manual
q_8aca1266bd74,,물가 상승률이 지속적으로 높아진다면 중앙은행은 기준금리를 인상해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_693e301b6794,q_8aca1266bd74,물가 상승률이 지속적으로 높아진다면 중앙은행은 기준금리를 상향해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_6744f17b4f98,q_8aca1266bd74,중앙은행은 물가 상승률이 지속적으로 높아진다면 기준금리를 인상해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_71b48c38817e,q_8aca1266bd74,물가 상승률이 지속적으로 높아진다면 중앙은행은 기준금리를 인상해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_ab00059fdd5c,q_8aca1266bd74,물가 상승률이 지속적으로 높아진다면 중앙은행은 기준금리를 인상할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_ab56768ae04d,q_8aca1266bd74,기준금리는 물가 상승률이 지속적으로 높아진다면 중앙은행에 의해 인상되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_c8caae910e7a,q_8aca1266bd74,물가 상승률이 지속적으로 높아진다면 중앙은행이 기준금리를 인상하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_73086f109bf7,q_8aca1266bd74,물가 상승률이 지속적으로 높아진다면 중앙은행은 기준금리를 인상해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_cfa2e6957530,q_8aca1266bd74,물가 안정을 위해 물가 상승률이 지속적으로 높아진다면 중앙은행은 기준금리를 인상해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_d19ef556df27,,경기 침체가 장기간 지속된다면 정부는 재정 지출을 확대해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_94c82e3c1812,q_d19ef556df27,경기 침체가 장기간 지속된다면 정부는 재정 지출을 늘려야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_4bec64b7b014,q_d19ef556df27,정부는 경기 침체가 장기간 지속된다면 재정 지출을 확대해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_071c44c94d56,q_d19ef556df27,경기 침체가 장기간 지속된다면 정부는 재정 지출을 확대해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_9da5027e62e9,q_d19ef556df27,경기 침체가 장기간 지속된다면 정부는 재정 지출을 확대할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_ea863b468e00,q_d19ef556df27,재정 지출은 경기 침체가 장기간 지속된다면 정부에 의해 확대되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_180ac79335d5,q_d19ef556df27,경기 침체가 장기간 지속된다면 정부가 재정 지출을 확대하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_86088fc326f2,q_d19ef556df27,경기 침체가 장기간 지속된다면 정부는 재정 지출을 확대해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_29e950551fb8,q_d19ef556df27,경기 회복을 위해 경기 침체가 장기간 지속된다면 정부는 재정 지출을 확대해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_3fdaf369859b,,실업률이 크게 증가한다면 정부는 고용 지원 정책을 강화해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_16f140a57683,q_3fdaf369859b,실업률이 크게 증가한다면 정부는 고용 지원 정책을 확대해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_475107307ade,q_3fdaf369859b,정부는 실업률이 크게 증가한다면 고용 지원 정책을 강화해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_aa53485f8126,q_3fdaf369859b,실업률이 크게 증가한다면 정부는 고용 지원 정책을 강화해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_35cb27cf0abc,q_3fdaf369859b,실업률이 크게 증가한다면 정부는 고용 지원 정책을 강화할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_df87e6e9a7a0,q_3fdaf369859b,고용 지원 정책은 실업률이 크게 증가한다면 정부에 의해 강화되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_d69620ac9d65,q_3fdaf369859b,실업률이 크게 증가한다면 정부가 고용 지원 정책을 강화하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_f1e94e53d3c1,q_3fdaf369859b,실업률이 크게 증가한다면 정부는 고용 지원 정책을 강화해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_1dd67a0a661a,q_3fdaf369859b,고용 안정을 위해 실업률이 크게 증가한다면 정부는 고용 지원 정책을 강화해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_7f236ac48f1f,,국가의 재정 적자가 계속 확대된다면 정부는 지출 구조를 조정해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_e5f243eeeaf1,q_7f236ac48f1f,국가의 재정 적자가 계속 확대된다면 정부는 지출 구조를 재조정해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_6ddca0d48dba,q_7f236ac48f1f,정부는 국가의 재정 적자가 계속 확대된다면 지출 구조를 조정해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_82ba4233ee36,q_7f236ac48f1f,국가의 재정 적자가 계속 확대된다면 정부는 지출 구조를 조정해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_fbbc6e1ae3e2,q_7f236ac48f1f,국가의 재정 적자가 계속 확대된다면 정부는 지출 구조를 조정할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_b7a3547175fb,q_7f236ac48f1f,지출 구조는 국가의 재정 적자가 계속 확대된다면 정부에 의해 조정되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_02512f05da4a,q_7f236ac48f1f,국가의 재정 적자가 계속 확대된다면 정부가 지출 구조를 조정하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_4cce201a7b6a,q_7f236ac48f1f,국가의 재정 적자가 계속 확대된다면 정부는 지출 구조를 조정해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_057374c2dd70,q_7f236ac48f1f,재정 건전성 확보를 위해 국가의 재정 적자가 계속 확대된다면 정부는 지출 구조를 조정해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_daa221a5aca6,,환율이 급격하게 상승한다면 정부와 중앙은행은 시장 안정을 위한 대응 정책을 시행해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_b5d9e8036489,q_daa221a5aca6,환율이 급격하게 상승한다면 정부와 중앙은행은 시장 안정을 위한 대응 정책을 실시해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_8ed5e4eafef7,q_daa221a5aca6,정부와 중앙은행은 환율이 급격하게 상승한다면 시장 안정을 위한 대응 정책을 시행해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_b915eceb8202,q_daa221a5aca6,환율이 급격하게 상승한다면 정부와 중앙은행은 시장 안정을 위한 대응 정책을 시행해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_f21df3068d3c,q_daa221a5aca6,환율이 급격하게 상승한다면 정부와 중앙은행은 시장 안정을 위한 대응 정책을 시행할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_f7bf8e90e2fb,q_daa221a5aca6,시장 안정을 위한 대응 정책은 환율이 급격하게 상승한다면 정부와 중앙은행에 의해 시행되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_e039be68493e,q_daa221a5aca6,환율이 급격하게 상승한다면 정부와 중앙은행이 시장 안정을 위한 대응 정책을 시행하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_f75154796039,q_daa221a5aca6,환율이 급격하게 상승한다면 정부와 중앙은행은 시장 안정을 위한 대응 정책을 시행해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_09c48fed88cb,q_daa221a5aca6,외환시장 안정을 위해 환율이 급격하게 상승한다면 정부와 중앙은행은 대응 정책을 시행해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_b271faad7a1e,,부동산 가격이 지속적으로 상승한다면 정부는 추가적인 부동산 규제를 시행해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_fd35d118ddbb,q_b271faad7a1e,부동산 가격이 지속적으로 상승한다면 정부는 추가적인 부동산 규제를 실시해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_3bc997afe677,q_b271faad7a1e,정부는 부동산 가격이 지속적으로 상승한다면 추가적인 부동산 규제를 시행해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_70769756f653,q_b271faad7a1e,부동산 가격이 지속적으로 상승한다면 정부는 추가적인 부동산 규제를 시행해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_da3a35212b26,q_b271faad7a1e,부동산 가격이 지속적으로 상승한다면 정부는 추가적인 부동산 규제를 시행할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_221a1a23a334,q_b271faad7a1e,추가적인 부동산 규제는 부동산 가격이 지속적으로 상승한다면 정부에 의해 시행되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_6ad2506c765d,q_b271faad7a1e,부동산 가격이 지속적으로 상승한다면 정부가 추가적인 부동산 규제를 시행하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_7f2dbc8c8b1a,q_b271faad7a1e,부동산 가격이 지속적으로 상승한다면 정부는 추가적인 부동산 규제를 시행해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_651c128d44ad,q_b271faad7a1e,주택시장 안정을 위해 부동산 가격이 지속적으로 상승한다면 정부는 추가적인 부동산 규제를 시행해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_5b9a81d472f4,,소비가 크게 감소한다면 정부는 소비 진작 정책을 확대해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_b4b90f9bd9d5,q_5b9a81d472f4,소비가 크게 감소한다면 정부는 소비 진작 정책을 강화해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_592f33531dfc,q_5b9a81d472f4,정부는 소비가 크게 감소한다면 소비 진작 정책을 확대해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_b2bc070631dd,q_5b9a81d472f4,소비가 크게 감소한다면 정부는 소비 진작 정책을 확대해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_6272d8e85e9f,q_5b9a81d472f4,소비가 크게 감소한다면 정부는 소비 진작 정책을 확대할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_181cf72b3a47,q_5b9a81d472f4,소비 진작 정책은 소비가 크게 감소한다면 정부에 의해 확대되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_cbd85cca0b14,q_5b9a81d472f4,소비가 크게 감소한다면 정부가 소비 진작 정책을 확대하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_e670b6b68d59,q_5b9a81d472f4,소비가 크게 감소한다면 정부는 소비 진작 정책을 확대해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_2c89c318940c,q_5b9a81d472f4,내수 활성화를 위해 소비가 크게 감소한다면 정부는 소비 진작 정책을 확대해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_5637c7999237,,기업의 투자가 지속적으로 감소한다면 정부는 투자 촉진 정책을 강화해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_7942604d7ca2,q_5637c7999237,기업의 투자가 지속적으로 감소한다면 정부는 투자 촉진 정책을 확대해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_0850709e3146,q_5637c7999237,정부는 기업의 투자가 지속적으로 감소한다면 투자 촉진 정책을 강화해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_7f8a65cc9f55,q_5637c7999237,기업의 투자가 지속적으로 감소한다면 정부는 투자 촉진 정책을 강화해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_c28123452cd5,q_5637c7999237,기업의 투자가 지속적으로 감소한다면 정부는 투자 촉진 정책을 강화할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_053973bf5a44,q_5637c7999237,투자 촉진 정책은 기업의 투자가 지속적으로 감소한다면 정부에 의해 강화되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_e8c68cb7f911,q_5637c7999237,기업의 투자가 지속적으로 감소한다면 정부가 투자 촉진 정책을 강화하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_450f6d8ad3b5,q_5637c7999237,기업의 투자가 지속적으로 감소한다면 정부는 투자 촉진 정책을 강화해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_ca03db436aae,q_5637c7999237,경제 성장을 위해 기업의 투자가 지속적으로 감소한다면 정부는 투자 촉진 정책을 강화해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
q_ce088a695d41,,수입 물가가 크게 상승한다면 정부는 물가 안정을 위한 대책을 마련해야 하는가?,ORIGINAL,ECONOMY,CONDITION_JUDGMENT,,MEDIUM,manual
q_9ac2c62396c5,q_ce088a695d41,수입 물가가 크게 상승한다면 정부는 물가 안정을 위한 대응책을 마련해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,SYNONYM,MEDIUM,manual
q_c754aa08f28a,q_ce088a695d41,정부는 수입 물가가 크게 상승한다면 물가 안정을 위한 대책을 마련해야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,WORD_ORDER,MEDIUM,manual
q_6126c8253f98,q_ce088a695d41,수입 물가가 크게 상승한다면 정부는 물가 안정을 위한 대책을 마련해야 합니까?,VARIANT,ECONOMY,CONDITION_JUDGMENT,STYLE,MEDIUM,manual
q_09def3290924,q_ce088a695d41,수입 물가가 크게 상승한다면 정부는 물가 안정을 위한 대책을 마련할 필요가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,POLARITY,MEDIUM,manual
q_96f96f5d3954,q_ce088a695d41,물가 안정을 위한 대책은 수입 물가가 크게 상승한다면 정부에 의해 마련되어야 하는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,VOICE,MEDIUM,manual
q_7011bc85134f,q_ce088a695d41,수입 물가가 크게 상승한다면 정부가 물가 안정을 위한 대책을 마련하지 않을 이유가 있는가?,VARIANT,ECONOMY,CONDITION_JUDGMENT,DOUBLE_NEGATION,MEDIUM,manual
q_b2046cba36ec,q_ce088a695d41,수입 물가가 크게 상승한다면 정부는 물가 안정을 위한 대책을 마련해야 할까요?,VARIANT,ECONOMY,CONDITION_JUDGMENT,HONORIFIC,MEDIUM,manual
q_17bb22ff99a8,q_ce088a695d41,소비자 물가 안정을 위해 수입 물가가 크게 상승한다면 정부는 대책을 마련해야 하는가?,FRAMING,ECONOMY,CONDITION_JUDGMENT,FRAMING,MEDIUM,manual
